filename,split,Tree,Shrub,Grass,Crop,Built-up,Barren,Water,hybrid_gemma3-4b,hybrid_qwen3-vl-8b,text_qwen3-4b,vision_gemma3-4b,vision_qwen3-vl-8b
N36E043_037_036.png,test,0,0,72,28,0,0,0,"The image depicts a landscape dominated by extensive grassland (72%) interspersed with cultivated crops (28%), exhibiting undulating terrain with visible ridges and valleys.","The scene is dominated by grassland, covering 72% of the area with a textured, patchy appearance suggesting natural vegetation, while 28% is occupied by crop fields, likely appearing as more uniform or geometrically distinct patches within the landscape.","The scene is predominantly grassland, with extensive natural or managed pasture covering 72% of the area, indicating a primary land use of open grassy terrain. A smaller portion (28%) is dedicated to crop cultivation, suggesting limited agricultural activity within the landscape.","The image depicts a vast, arid landscape characterized by extensive sand dunes and rocky terrain, indicative of a desert environment. Sparse vegetation and subtle linear features suggest possible drainage channels within the sandy substrate.","This remote sensing image depicts a rugged, arid landscape dominated by desert terrain with sparse vegetation and visible erosion patterns, likely in a semi-arid or desert region."
N37E043_004_043.png,test,0,0,96,0,0,4,0,"The image depicts a landscape dominated by extensive grassland (96%), interspersed with areas of barren land (4%). The terrain appears to be rugged and hilly, with visible rock formations and linear patterns suggesting drainage channels.","The scene is predominantly covered by grass (96%), forming a continuous, textured expanse with subtle variations in tone, while small, scattered barren patches (4%) appear as darker, irregularly shaped areas, likely indicating exposed soil or sparse vegetation.","The scene is predominantly grassland, indicating open pasture or natural vegetation cover. A small portion is barren, suggesting sparse or degraded land use.","The image depicts a rugged, arid landscape with extensive rocky terrain and sparse vegetation, likely a desert or semi-desert environment. Darker patches suggest areas of exposed soil or possibly localized drainage channels.","This remote sensing image depicts a rugged, mountainous terrain with patchwork agricultural fields and scattered settlements, interspersed with dark green forested areas and a prominent blue water body, likely a lake or reservoir, nestled within the valley."
N39E043_041_043.png,test,0,0,73,20,0,7,0,"The image depicts a landscape dominated by extensive grassland (73%), interspersed with cultivated crops (20%) and small areas of barren land (7%). A meandering river or stream is visible, carving through the terrain and contributing to the varied land cover patterns.","The scene is dominated by extensive grasslands, interspersed with patchy crop fields and small areas of barren land, with a winding river cutting through the landscape and defining regional boundaries.","The scene is predominantly grassland, covering 73% of the area, with smaller patches of crop and barren land.",The image depicts a landscape dominated by arid or semi-arid terrain with scattered patches of cultivated land and a meandering river channel. Varied soil textures and subtle vegetation suggest a transition zone between open areas and potentially limited riparian vegetation.,"A river meanders through a landscape dominated by agricultural fields and patches of urban development, with distinct linear features suggesting roads or irrigation channels."
N37E042_017_040.png,test,5,0,80,0,0,15,0,"The image depicts a mountainous region dominated by extensive grasslands (80%) interspersed with patches of barren land (15%). A small area of trees (5%) is visible within the valleys, suggesting a localized area of vegetation amidst the otherwise arid terrain.","The scene depicts a predominantly grass-covered landscape (80%), interspersed with patches of barren, rocky terrain (15%) and sparse tree cover (5%), suggesting a semi-arid or mountainous region where vegetation is concentrated in valleys or sheltered areas.","The scene is predominantly grassland, with 80% coverage indicating a large area of open vegetation such as pasture or natural grassy fields. Trees are sparse (5%) and barren areas (15%) are minor, suggesting limited natural vegetation or soil disturbance.","The image depicts a mountainous region with extensive arid or semi-arid land cover, interspersed with patches of vegetation concentrated in valleys and along slopes. A prominent river or drainage channel winds through the lower elevations, carving a path through the rugged terrain.","A rugged, arid mountainous region with sparse vegetation in valleys and on slopes, featuring scattered green patches indicating limited vegetation or agricultural use, and winding linear features suggesting roads or riverbeds."
N37E034_037_025.png,test,0,0,73,1,0,26,0,"The image depicts a landscape dominated by extensive grassland (73%), interspersed with small areas of cultivated crop (1%) and barren land (26%). The overall appearance suggests a relatively open, possibly rural, area with variations in vegetation cover.","The scene is dominated by extensive grasslands covering 73% of the area, interspersed with patches of barren land (26%) and minimal crop areas (1%), suggesting a largely natural, sparsely cultivated landscape.","The scene is predominantly grassland, covering 73% of the area, with minimal crop and sparse barren land. Grassland is the dominant land use.","The image depicts a rugged, mountainous terrain with extensive areas of bare rock and sparse vegetation, suggesting a high-altitude, potentially arid or semi-arid environment. Darker patches likely represent shaded rock formations and possibly some exposed soil.","This remote sensing image depicts a rugged, arid landscape dominated by rocky outcrops and sparse vegetation, with subtle variations in tone suggesting topographical relief and minimal human development."
N36E039_026_012.png,test,0,0,49,34,0,17,0,"The image depicts a landscape dominated by arid terrain with a significant area of cultivated crops (34%) interspersed with patches of grass (49%) and barren land (17%). A linear feature, likely a road or irrigation channel, cuts through the area, suggesting agricultural activity in a generally dry environment.","The scene shows a predominantly grass-covered landscape (49%) interspersed with large crop fields (34%) and patches of barren land (17%), with a small, distinct settlement or structure at the center surrounded by agricultural and open terrain.","The scene is predominantly grassland, covering 49% of the area, with a significant portion dedicated to crop cultivation at 34%. Grasslands are the dominant land use, followed by agricultural crops.","The image depicts a sparsely vegetated, arid landscape with a large, rectangular structure likely associated with mining or industrial activity, situated within a hilly, brown terrain. A network of roads and linear features suggests a developed area alongside the surrounding natural features.","A remote sensing image reveals a rural landscape dominated by arid, brown terrain with scattered agricultural fields and a distinct circular structure, likely a reservoir or man-made feature, surrounded by cultivated plots and intersected by linear roads or irrigation channels."
N40E043_018_009.png,test,0,0,29,70,1,0,0,"The image depicts a landscape dominated by agricultural fields (70%) interspersed with patches of grass (29%), situated within a hilly terrain. A small area of built-up land (1%) is visible along the top edge of the frame, likely representing a road or settlement.","The scene is dominated by extensive crop fields (70%), arranged in a patchwork across rolling terrain, with small areas of grass (29%) interspersed and a single, minor built-up area (1%) visible near the center.","The scene is predominantly agricultural, with 70% covered by crops, indicating a farming-dominated landscape. Grass covers a smaller portion, while built-up areas are minimal at 1%.","The image depicts a terraced landscape primarily used for agriculture, with a meandering stream cutting through the cultivated fields and surrounding hills. A road runs along the top of the frame, indicating a transportation route through the area.","A patchwork of terraced agricultural fields dominates the landscape, interspersed with sparse vegetation and a small cluster of buildings, all situated on rolling, hilly terrain with a road cutting across the upper portion."
N36E042_043_036.png,test,0,0,6,93,0,1,0,"The image depicts a landscape dominated by cultivated crops (93%), with a small area of sparse grass (6%) and minimal barren land (1%). A meandering river channel is visible, cutting through the agricultural fields and suggesting a potential drainage pattern within the region.","The scene is dominated by agricultural croplands (93%), arranged in a patchwork of rectangular fields, with a winding river cutting through the landscape and a narrow road running parallel to it. Sparse grass (6%) and barren land (1%) are interspersed, suggesting a semi-arid agricultural region with limited natural vegetation.","The scene is predominantly agricultural, with 93% of the area covered by crops, indicating a heavily farmed landscape. Grass covers a small portion (6%), and barren land accounts for just 1%.","The image depicts a dry riverbed or wash cutting through a sparsely vegetated, arid landscape with cultivated fields along its banks. A linear feature, likely a road or access route, traverses the area alongside the channel.","A dry riverbed cuts diagonally across a patchwork of agricultural fields, with a straight road running parallel to it, indicating arid land use in a semi-desert region."
N39E034_032_010.png,test,0,0,21,79,0,0,0,"The image depicts a landscape dominated by cultivated crops (79%) interspersed with small areas of grass (21%), and characterized by a network of linear drainage channels cutting through the fields. The terrain appears relatively flat with a patchwork of agricultural fields.","The scene depicts a predominantly agricultural landscape, where 79% of the area is covered by cultivated crops arranged in a patchwork of fields, interspersed with 21% of grassland, suggesting a rural, farming-dominated region.","The scene is predominantly agricultural, with 79% of the area covered by crops, indicating a farmland dominated by cultivated vegetation. Grass covers a smaller portion, suggesting limited pasture or natural grassland.","The image depicts a landscape dominated by agricultural fields, interspersed with darker areas likely representing forests or other uncultivated land. A prominent river channel cuts through the terrain, shaping the surrounding land use patterns.","The image displays a patchwork of agricultural fields in varying shades of brown and green, interspersed with darker, possibly forested or wetland areas, and a prominent circular feature that may be a reservoir or crater."
N40E031_016_001.png,test,92,0,8,0,0,0,0,"The image depicts a heavily forested area dominated by trees (92%), with a narrow, winding road cutting through the landscape and interspersed with patches of grass (8%). The road appears to follow a ridgeline or valley, suggesting a natural drainage pattern within the forested terrain.","The scene is dominated by dense tree cover (92%), forming a continuous forested landscape with a winding road cutting through it, while small patches of grass (8%) are visible along the road and in scattered clearings.","The scene is predominantly forested, with tree cover accounting for 92% of the land use, indicating a dense woodland or forested area. Grass coverage is minimal at 8%, suggesting sparse or transitional vegetation.","Dense forest covers a mountainous region, intersected by a winding road and a small, light-colored area likely representing a lake or wetland. The terrain exhibits steep slopes and varied vegetation density.","A winding road cuts through a predominantly forested landscape, with a distinct clearing and a small body of water visible near the lower left, suggesting human activity within a largely natural, mountainous or hilly terrain."
N39E036_026_041.png,test,0,0,9,83,2,6,0,"The image depicts a landscape dominated by agricultural land, primarily crops (83%), interspersed with small areas of grass (9%) and barren land (6%). A thin strip of built-up area (2%) is visible along a linear feature, likely a road, traversing a terrain characterized by rolling hills and valleys.","The scene is dominated by extensive crop fields (83%), arranged in a patchwork across rolling terrain, with sparse built-up areas (2%) and patches of barren land (6%) interspersed, suggesting a primarily agricultural landscape with limited urban development.","The scene is predominantly agricultural, with 83% of the area covered by crops, indicating a large-scale farming landscape. Grass covers a small portion, suggesting limited natural pasture or fallow areas.","The image depicts a rugged, arid landscape with cultivated fields interspersed among rocky terrain and a winding river valley. A road cuts through the area, suggesting transportation and potentially agricultural access.","A rugged, arid landscape with terraced agricultural fields and a winding river cutting through the terrain, bordered by sparse settlements and dry, hilly terrain."
N40E042_028_000.png,test,1,0,91,1,0,7,0,"The image depicts a rugged, mountainous landscape dominated by extensive grasslands (91%) interspersed with areas of barren land (7%). A small amount of cultivated crop (1%) and sparse tree cover (1%) are visible within the valleys and along the lower slopes.","The scene depicts a rugged, mountainous terrain dominated by grasslands (91%), with sparse tree cover (1%) and small patches of crop and barren land (1% each), suggesting a semi-arid or highland environment where agriculture is limited and natural vegetation prevails.","The scene is predominantly grassland, covering 91% of the area, with minimal tree, crop, and barren coverage. This indicates a large-scale natural grassland ecosystem with limited human intervention.","The image depicts a rugged, mountainous terrain with extensive gullies and canyons, suggesting arid or semi-arid land use and significant erosion. A narrow river channel winds through the valley floor, indicating a potential water source within the landscape.","A rugged, mountainous terrain with steep, terraced slopes and sparse vegetation, featuring a winding river valley and scattered settlements along the lower elevations."
N37E043_011_008.png,test,0,0,89,0,0,11,0,"The image depicts a landscape dominated by extensive grassland (89%), with scattered areas of barren land (11%). A prominent dark feature, likely a linear geological formation or a concentrated area of barren ground, runs vertically through the center of the scene.","The scene is predominantly covered by grass, forming a continuous, textured mosaic that suggests a natural, open landscape, with scattered patches of barren land interspersed throughout.","The scene is predominantly grassland, indicating open fields or natural pastureland with minimal human alteration. A small portion (11%) is barren, suggesting sparse or exposed soil areas with little vegetation.","The image depicts a heavily textured, reddish-brown landscape likely consisting of arid or semi-arid terrain with sparse vegetation. A prominent, dark linear feature suggests a river channel or drainage system cutting through the land.","This remote sensing image depicts a rugged, mountainous terrain with varied shades of brown and green, indicating mixed forest and possibly agricultural or barren land use, with subtle topographic relief suggesting steep slopes and valleys."
N39E027_014_036.png,test,14,2,32,49,3,0,0,"The image depicts a landscape dominated by agricultural land, with approximately 49% dedicated to crops, 32% to grass, and 14% to scattered trees. A highway bisects the area, and a small cluster of built-up structures is present alongside a minor road, with a small area of shrubs visible in the lower right corner.","The scene depicts a predominantly agricultural landscape, with crop fields (49%) dominating the terrain and interspersed with patches of grass (32%) and tree cover (14%), while built-up areas (3%) and shrubs (2%) are sparse and localized, suggesting a rural setting with a major road cutting through the area.","The scene is primarily agricultural, with crop cover dominating at 49%, followed by grass (32%) and built-up areas (3%). Trees and shrubs are minor components of the landscape.","A highway dissects a landscape of agricultural fields and forested hills, with a small settlement situated near a river valley. Terraced slopes and a winding road network are visible throughout the area.","A rural landscape with patchwork agricultural fields, a winding road, and scattered small settlements nestled among rolling hills and forested areas."
N37E028_012_008.png,test,29,1,68,2,0,0,0,"The image depicts a landscape dominated by extensive areas of grass (68%), interspersed with patches of tree cover (29%) and a small amount of shrub (1%). A limited area of cultivated crops (2%) is also visible, alongside a network of linear features likely representing roads or drainage channels.","The scene depicts a predominantly grass-covered landscape (68%) interspersed with patches of tree cover (29%), forming a mottled, patchwork spatial pattern typical of rural or semi-arid terrain. Small areas of crop (2%) and sparse shrub (1%) are scattered throughout, suggesting localized agricultural activity within a largely natural, grass-dominated environment.","The scene is predominantly grassland, with grass covering 68% of the area, indicating a large open, likely natural or managed grassy landscape. Crop land accounts for only 2%, suggesting minimal agricultural activity.","The image depicts a landscape characterized by agricultural fields interspersed with forested areas and rocky terrain, suggesting a region with varied land use and significant topographic variation. A linear feature, likely a road or river, cuts through the lower portion of the scene.","The image displays a patchwork of agricultural fields and forested areas, with distinct geometric patterns of farmland interspersed with darker, continuous woodland cover across rolling terrain."
N39E043_015_030.png,test,0,0,90,0,0,10,0,"The image depicts a landscape dominated by extensive grassland (90%), interspersed with areas of barren land (10%). The terrain appears relatively flat with subtle variations in color suggesting minor topographic differences.","The scene is predominantly covered by grass, forming a continuous, textured mosaic that suggests natural or lightly managed vegetation, with scattered barren patches appearing as irregular, darker or more muted areas interspersed throughout.","The scene is predominantly grassland, indicating a large area of natural or managed pasture, with a small portion of barren land.","The image depicts a landscape dominated by reddish-brown, likely iron-rich, terrain with scattered patches of blue-green vegetation. Elevational variations are apparent, creating a rugged, hilly or mountainous surface.","The image depicts a rugged, arid landscape with patchy vegetation and scattered water bodies, indicative of a semi-desert or dryland environment with sparse human development."
N36E030_023_005.png,test,77,16,7,0,0,0,0,"The image depicts a landscape dominated by trees (77%), with scattered shrubs (16%) and minimal grass (7%), interspersed with a network of roads and a meandering stream. Evidence of past disturbance, likely from fire, is visible in the lighter, exposed areas within the forested region.","The scene depicts a predominantly forested landscape, with tree cover dominating at 77%, interspersed with shrublands (16%) and sparse grassy areas (7%), suggesting a dense, vegetated terrain likely in a mountainous or hilly region.","The scene is dominated by forest cover, with tree vegetation accounting for 77% of the land use, indicating a dense woodland or forested area. Smaller portions are occupied by shrubs and grass, suggesting a mix of natural vegetation typical of a mature forest ecosystem.","Dense forest covers a mountainous terrain with a network of roads and a meandering river valley. Patches of exposed rock and disturbed areas suggest past or ongoing human activity, likely related to resource extraction.","A rugged, mountainous terrain with dense forest cover interspersed by patches of cleared land and winding roads, suggesting human activity in a remote, elevated region."
N36E043_027_042.png,test,0,0,3,96,0,1,0,"The image depicts a landscape dominated by extensive agricultural fields (96%) interspersed with small patches of barren land (1%). A minimal amount of grass (3%) is visible, and the terrain appears to be characterized by rocky outcrops and linear features likely representing irrigation canals.","The scene is dominated by vast, uniform crop fields (96%), arranged in geometric patches across the landscape, with sparse grass (3%) and minimal barren land (1%) interspersed, suggesting intensive agricultural use.","The scene is predominantly agricultural, with 96% of the area covered by crops, indicating a large-scale farming landscape. Grass covers a small portion (3%), and only 1% is barren.","The landscape is dominated by arid, reddish-brown terrain interspersed with cultivated fields and extensive, dark-toned areas likely representing mining operations. A network of roads and drainage channels cuts through the region, highlighting the interaction between resource extraction and agricultural land use.","This satellite image depicts a dry, arid landscape dominated by patchwork agricultural fields and scattered settlements, with a prominent dark, irregularly shaped feature likely representing a large water reservoir or wetland."
N39E027_017_018.png,test,52,1,40,4,3,0,0,"The image depicts a landscape dominated by dense tree cover (52%) interspersed with significant areas of grass (40%), alongside a small amount of cultivated crop (4%) and minimal built-up areas (3%). A meandering river or stream is visible running through the terrain, likely influencing the distribution of vegetation and agricultural land.","The scene depicts a predominantly vegetated landscape dominated by tree cover (52%) and grass (40%), interspersed with small patches of crop fields (4%) and sparse built-up areas (3%), with a winding road cutting through the terrain.","The scene is predominantly forested, with trees covering 52% of the area, making it the dominant land use. Grasslands account for a significant portion at 40%, suggesting a mix of natural vegetation and open spaces, while shrubs, crops, and built-up areas are minor components.","Dense forest covers a hilly landscape interspersed with a meandering river and a road, while a small settlement is located along the riverbank. The terrain exhibits significant topographic variation with numerous valleys and ridges.","A rural landscape with patchwork agricultural fields and scattered settlements, bisected by a winding river and a major road, set within a hilly terrain."
N37E033_032_022.png,test,0,0,2,98,0,0,0,"The image depicts a landscape dominated by extensive agricultural fields, with approximately 98% covered in crops and only 2% consisting of sparse grass. The fields are arranged in a regular grid pattern, suggesting organized agricultural land management.","The scene displays a patchwork of agricultural fields, dominated by crop land (98%) arranged in a geometric grid, with sparse grass cover (2%) interspersed in smaller, irregular patches.","The scene is predominantly agricultural, with 98% of the area covered by crops, indicating a large-scale farming landscape. Grass covers only a small fraction, suggesting minimal natural or pasture land use.","The image depicts a landscape dominated by agricultural fields, arranged in a grid pattern, with areas of cultivated green and reddish-brown soil. A subtle, linear feature suggests a possible drainage channel or riverbed running through the region.","The image displays a patchwork of agricultural fields with varying shades of brown and green, indicating different crop types or soil conditions, interspersed with darker linear features likely representing irrigation channels or roads."
N39E031_029_033.png,test,29,0,69,0,0,2,0,"The image depicts a hilly landscape dominated by extensive grassland (69%) interspersed with areas of scattered trees (29%). A small portion of the terrain appears barren (2%), suggesting a varied topography with some exposed rock or soil.","The scene depicts a rugged, mountainous terrain where grass dominates the landscape (69%), interspersed with dense tree cover (29%) in valleys and slopes, while barren areas (2%) appear as sparse, rocky patches, suggesting a semi-arid or high-altitude environment.","The scene is predominantly grassland, with grass covering 69% of the area, indicating a natural or agricultural pasture. Trees make up a small portion (29%), suggesting scattered vegetation, while barren land is minimal at 2%.","The image depicts a mountainous region with sparse vegetation interspersed with brown, rocky terrain, suggesting arid or semi-arid land use. A small, light-colored area appears to be a snow-covered patch at a higher elevation.","A rugged, mountainous terrain with dense forest cover interspersed with patches of cleared land and scattered settlements, indicating mixed-use landscapes with human habitation nestled within the valleys."
N42E025_010_011.png,test,99,0,1,0,0,0,0,"The image depicts a heavily forested mountainous region dominated by trees (99%), with a small area of sparse grass (1%). A prominent river or stream meanders through the landscape, carving a path through the dense tree cover.","The scene is overwhelmingly dominated by dense tree cover, forming a continuous, textured canopy across the landscape, with only minor patches of grass visible. This suggests a forested or heavily wooded area, likely a natural or managed woodland ecosystem.","The scene is predominantly forested, with tree cover accounting for 99% of the land use, indicating a dense woodland or forested area. Grass coverage is minimal, suggesting sparse or transitional vegetation.","Dense, forested terrain dominates the landscape, interspersed with a meandering river and evidence of some disturbed areas along its banks. The image depicts a mountainous region with significant vegetation cover.","A rugged, forested mountainous region with dense green vegetation, interspersed with lighter-toned patches indicating cleared land or paths winding through the terrain."
N40E031_038_036.png,test,50,0,35,9,0,6,0,"The image depicts a landscape dominated by forest cover (50%), interspersed with significant areas of grassland (35%). A smaller proportion of the area is characterized by cultivated crops (9%), while barren land accounts for 6%, and a meandering river system is visible throughout the scene.","The scene depicts a mixed rural landscape dominated by dense tree cover (50%), interspersed with extensive grasslands (35%) and smaller patches of cultivated crop fields (9%) and barren land (6%), suggesting a region with significant natural forest and agricultural activity.","The scene is primarily wooded, with trees covering 50% of the area, making it the dominant land use. Grasslands account for a significant secondary portion at 35%, while crops and barren land make up smaller portions.","Dark forested areas dominate the landscape, interspersed with lighter, possibly cultivated, fields and a meandering river valley. A road is visible traversing the lower portion of the image, connecting the developed areas to the forested terrain.","A rugged, mountainous terrain with dense forest cover interspersed with patches of cleared land and winding roads, suggesting mixed-use landscapes in a high-elevation region."
N39E042_042_040.png,test,0,0,61,38,1,0,0,"The image depicts a landscape dominated by extensive grassland (61%) interspersed with cultivated crops (38%), with a small area of built-up land (1%) visible in the lower left corner. The terrain appears to be characterized by rolling hills and drainage channels, suggesting a potentially arid or semi-arid environment.","The scene is dominated by grasslands (61%), interspersed with patchy crop fields (38%) and sparse built-up areas (1%), suggesting a rural landscape where agriculture and natural vegetation coexist, with minimal urban development.","The scene is predominantly grassland, covering 61% of the area, with smaller portions dedicated to crops and minimal built-up infrastructure.","The landscape is dominated by arid, brown terrain with scattered patches of cultivated fields and a small settlement along a river channel. Erosion features and undulating hills suggest a semi-arid or desert environment.","The image depicts a patchwork of agricultural fields and sparse vegetation across rolling, arid terrain, with subtle variations in soil color and texture indicating different land uses and topographic features."
N39E031_010_038.png,test,1,0,49,44,2,4,0,"The image depicts a landscape dominated by agricultural land, with approximately 44% dedicated to crops, 49% to grass, and 1% to trees, interspersed with a small built-up area of 2% and 4% barren land. The terrain appears hilly, with a settlement situated in a valley between the cultivated fields and slopes.","The scene depicts a predominantly agricultural landscape, with vast expanses of crop fields interspersed with grasslands, and a small, scattered built-up area nestled within the terrain. Barren land and sparse tree cover are minor components, suggesting a rural, cultivated environment with limited urban development.","The scene is predominantly grassland, covering 49% of the area, with a significant portion (44%) dedicated to crops, indicating a mixed agricultural landscape.","A small settlement is situated within a hilly, arid landscape characterized by sparse vegetation and agricultural fields. A network of roads and a small body of water are visible within the surrounding terrain.","A small settlement nestled in a rugged, mountainous terrain with patchwork agricultural fields and scattered trees, bordered by a winding river or stream."
N40E040_011_026.png,test,99,0,1,0,0,0,0,"The image depicts a heavily forested mountainous region dominated by dense tree cover (99%), with a small area of grass visible. A network of river channels and linear features, likely roads or trails, are present within the forested terrain.","The scene is dominated by dense, continuous tree cover (99%), forming a lush, forested landscape with subtle variations in green tones suggesting topographic relief or canopy density. Sparse grass patches (1%) are barely visible, indicating minimal open ground or agricultural use within the predominantly forested area.","The scene is predominantly forested, with tree cover accounting for 99% of the land use, indicating a dense woodland or forested area. Grass cover is minimal, suggesting sparse or non-dominant ground cover.","Dense, green forest covers a mountainous terrain with evidence of linear features suggesting roads or trails. A darker area within the forest may indicate areas of disturbance or water.","A dense, forested mountainous region with varied green tones indicating different vegetation types and topography, bordered by a darker, possibly water-filled or shadowed valley in the lower right."
N40E039_024_029.png,test,24,0,67,0,0,9,0,"The image depicts a landscape dominated by extensive grassland (67%) interspersed with areas of scattered trees (24%) and some barren, rocky terrain (9%). A prominent, light-colored ridge or slope runs through the center of the image, suggesting a geological feature influencing the distribution of vegetation.","The scene depicts a rugged, mountainous terrain where grass dominates the landscape, interspersed with patches of tree cover and exposed barren rock, suggesting a natural, sparsely developed environment.","The scene is predominantly grassland, with extensive coverage of grass (67%), indicating a natural or agricultural pasture. Trees are present in smaller amounts (24%), and a small fraction (9%) is barren land.","The image depicts a rugged, mountainous landscape with extensive areas of sparse vegetation interspersed with exposed rock and soil. A prominent, darker drainage channel cuts through the terrain, suggesting a river or stream system.","A rugged, mountainous terrain with exposed rock and sparse vegetation, featuring a winding river or stream cutting through the valley and a small, possibly man-made, structure nestled in the upper slopes."
N40E040_012_024.png,test,90,0,10,0,0,0,0,"The image depicts a mountainous region dominated by dense forest cover (90%), with a network of terraced agricultural fields (10%) visible along the slopes. A river or stream flows through the lower portion of the image, contributing to the landscape’s varied terrain.","The scene is dominated by dense tree cover (90%), forming a continuous, dark green canopy across most of the landscape, with sparse grassy areas (10%) visible as lighter patches, particularly along winding paths and in lower-lying regions.","The scene is dominated by forest cover, indicating a primarily wooded land use with minimal open grassland.","Dense, dark green forest covers a mountainous region, interspersed with terraced agricultural fields and a meandering river. A network of roads and trails cuts through the landscape, indicating human activity within the forested area.","A rugged, forested mountainous region with winding roads and trails snaking through the terrain, bordered by a large river or lake in the lower right."
N39E037_033_044.png,test,0,0,99,1,0,0,0,"The image depicts a predominantly grassy landscape with a small area of cultivated crop, likely a field, situated within a region characterized by undulating terrain and a linear feature suggesting a river or drainage channel.","The scene is overwhelmingly dominated by grassland, covering 99% of the area with a textured, earthy-toned mosaic, while sparse, scattered crop fields occupy only 1% of the visible landscape.","The scene is predominantly grassland, indicating extensive natural or pasture land use with minimal agricultural coverage.","The image depicts a heavily eroded, arid landscape with extensive reddish-brown terrain, likely composed of sedimentary rock and sand dunes. A narrow, dark river channel cuts through the undulating surface, suggesting a past or present water source.","A rugged, arid landscape with sparse vegetation, featuring a winding river or stream cutting through the terrain and a small, clustered settlement nestled in a valley."
N40E042_026_022.png,test,77,0,23,0,0,0,0,"The image depicts a mountainous region dominated by dense forest cover (77%) interspersed with areas of exposed, reddish-brown soil and sparse grass (23%). A linear feature, likely a road or river channel, cuts through the landscape, connecting a cluster of buildings in the lower portion of the image.","The scene is dominated by dense tree cover (77%), forming large, irregular patches that intersperse with smaller areas of grassland (23%), suggesting a forested landscape with scattered open or transitional zones.","The scene is predominantly forested, with tree cover making up 77% of the land use, indicating a well-established woodland or forested area. Grass cover, at 23%, suggests some open or transitional zones, but the dominant land use is clearly forest.","Dense forest covers a mountainous region interspersed with exposed soil and a small settlement near a meandering river channel. The landscape exhibits significant erosion and disturbance, likely due to recent runoff.","A patchwork of forested hills interspersed with cleared, brown agricultural fields and a small cluster of buildings indicating a rural settlement nestled in a valley."
N36E042_039_018.png,test,0,0,0,100,0,0,0,"The image depicts an area dominated by agricultural land use, specifically 100% crop cultivation, characterized by a meandering river channel that appears to be dissected by the fields. The landscape exhibits a relatively flat topography with subtle variations in land cover.","The scene is entirely covered by agricultural cropland, with a winding river or stream cutting through the landscape, dividing the fields into distinct, irregular parcels. The uniform brown tones suggest dry or harvested fields, with the river providing a natural linear feature through the otherwise homogeneous agricultural expanse.","The scene is dominated by agricultural land use, with extensive croplands covering 100% of the area, indicating intensive farming activity.","The image depicts an area of agricultural land interspersed with a meandering river channel, likely within a semi-arid region. Sparse vegetation and cultivated fields dominate the landscape.","A winding river cuts through an arid, sparsely vegetated landscape, with its course marked by darker sediment and surrounded by patchwork agricultural fields and barren terrain."
N37E039_029_001.png,test,0,0,60,40,0,0,0,"The image depicts a landscape dominated by extensive areas of grass (60%) interspersed with cultivated crops (40%), situated alongside rugged, reddish-brown terrain and prominent rock formations.","The scene depicts a predominantly grassland landscape, with 60% coverage of natural vegetation, interspersed with 40% of cultivated crop fields, suggesting a rural or semi-arid agricultural region where farming is integrated into the natural terrain.","The scene is primarily dominated by grassland, covering 60% of the area, with a smaller portion (40%) occupied by crops. This indicates a landscape where natural pasture or open grassy areas are the dominant land use.","The image depicts a rugged, arid landscape with scattered settlements and extensive rocky terrain, likely indicative of a desert or semi-arid environment. A small, linear feature suggests a road or canal traversing the otherwise barren land.","A semi-arid landscape with patchy vegetation and scattered settlements, featuring a prominent river or seasonal waterway cutting through the terrain and defining the layout of agricultural fields and human habitation."
N39E037_018_003.png,test,1,0,23,64,6,6,0,"The image depicts a landscape dominated by agricultural fields (64%) interspersed with patches of grass (23%) and some barren land (6%), alongside a small area of built-up structures (6%). A prominent feature is a network of linear structures, likely railway tracks, extending through the agricultural area and alongside a rugged, reddish-brown terrain suggesting a mountainous or hilly region.","The scene is dominated by extensive crop fields (64%), interspersed with patches of grass and sparse trees, while a small built-up area with roads and structures lies along the lower edge, adjacent to a large barren or dry landmass.","The scene is predominantly agricultural, with 64% covered by crops, indicating a rural or farming-dominated landscape. Smaller areas are occupied by grass (23%) and built-up areas (6%), with minimal barren land (6%) and a small tree cover (1%).","The image depicts a region characterized by reddish-brown, arid terrain interspersed with a linear industrial complex and a residential area alongside a network of roads. A prominent canyon system cuts through the landscape, suggesting a rugged, mountainous environment.","A dry, arid landscape with patchy vegetation and terraced fields, featuring a prominent airport complex and adjacent urban development along a linear road."
N36E033_014_011.png,test,15,11,66,0,0,8,0,"The image depicts a landscape dominated by extensive grassland (66%), interspersed with scattered trees (15%) and shrubs (11%), while a small area of barren land (8%) is also visible. The terrain appears rugged and hilly, with evidence of drainage patterns and potentially some exposed rock formations.","The scene depicts a predominantly grass-covered landscape (66%) interspersed with patches of shrub (11%) and tree cover (15%), with barren areas (8%) forming scattered, drier zones—suggesting a semi-arid or transitional environment with varied vegetation density.","The scene is dominated by grass cover, indicating a largely open, grassland-dominated landscape with minimal tree and shrub cover. Barren areas are minor, suggesting sparse or disturbed ground.","The image depicts a rugged, mountainous terrain with extensive exposed rock and sparse vegetation, suggesting a semi-arid or arid environment. A network of drainage channels and river valleys cuts through the landscape, indicating fluvial erosion and potential alluvial deposits.","A rugged, mountainous terrain with dense forest cover in the upper elevations and a mix of cleared land and vegetation in the valleys, indicating varied land use including forestry and possibly agriculture or settlement."
